TRANSACTION_ID/SOL/BONKEY,TRANSACTION_TIME0RPA_ETS2,SALESORG0SALESORG,TRANSACTION_DATE0CALDAY,DISTR_CHAN0DISTR_CHAN,ARTICLE_ID0MATERIAL,LOCATION_ID0PLANT,TRANSACTION_TYPE0RPA_TTC,ARTICLE_COUNT0RPA_RLQ,SALES_PRICE_AT_CASH_DESK0RPA_SAT,SALES_PRICE_PLANNED/SOL/LOC0086C,VAT0RPA_TAM
0002021040720350000000040,145821,1099,20210407,13,000000002062991009,2035,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040720430000000002,103909,1099,20210407,13,000000001245496001,2043,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040720490000000135,175016,1099,20210407,13,000000002064699013,2049,1005,1.000 ,55.99 ,69.99 ,0.00 
0002021040720520000000006,105031,1099,20210407,13,000000002062991007,2052,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040720700000000011,085832,1099,20210407,13,000000002100890004,2070,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040720700000000024,103031,1099,20210407,13,000000002060878005,2070,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040720700000000064,120234,1099,20210407,13,000000002100957012,2070,1005,1.000 ,35.99 ,35.99 ,0.00 
0002021040720710000000014,091045,1099,20210407,13,000000002023927029,2071,1005,1.000 ,44.99 ,59.99 ,0.00 
0002021040720710000000057,122845,1099,20210407,13,000000002061121021,2071,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040720710000000154,164502,1099,20210407,13,000000002042846146,2071,1001,2.000 ,139.98 ,139.98 ,22.34 
0002021040720910000000078,124952,1099,20210407,13,000000000000050080,2091,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040720910000000126,141820,1099,20210407,13,000000002063251007,2091,1001,1.000 ,37.49 ,49.99 ,6.38 
0002021040721110000000070,142904,1099,20210407,13,000000002060852004,2111,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040721740000000009,102022,2010,20210407,13,000000002063607002,2174,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040721790000000020,110901,2010,20210407,13,000000002057160017,2179,1001,1.000 ,63.99 ,79.99 ,10.67 
0002021040721920000000003,103836,1099,20210407,13,000000002063916007,2192,1005,1.000 ,63.99 ,79.99 ,0.00 
0002021040741280000000110,175809,1099,20210407,13,000000002061332010,4128,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040760970000000039,123137,1099,20210407,13,000000002058088047,6097,1005,1.000 ,10.49 ,13.99 ,0.00 
0002021040760970000000073,140221,1099,20210407,13,000000002062042012,6097,1005,1.000 ,10.49 ,13.99 ,0.00 
0002021040761250000000066,133640,2010,20210407,13,000000000000050090,6125,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040766510000000043,181924,2010,20210407,13,000000006004073002,6651,1001,1.000 ,55.20 ,69.00 ,9.20 
0002021040772720000000012,114013,2010,20210407,13,000000000000050080,7272,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040773370000000033,115303,1099,20210407,13,000000002057432041,7337,1001,1.000 ,12.99 ,12.99 ,2.07 
0002021040777870000000013,121114,1120,20210407,13,000000002063488002,7787,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040777870000000036,153918,1120,20210407,13,000000000000050080,7787,1001,1.000 ,0.15 ,0.15 ,0.00 
0002021040777970000000006,114008,1120,20210407,13,000000002059613004,7797,1001,1.000 ,55.99 ,69.99 ,11.17 
0002021040778010000000010,123618,1120,20210407,13,000000002060882029,7801,1001,1.000 ,27.48 ,39.99 ,4.39 
0002021040820240000000142,161257,1099,20210408,13,000000002056496015,2024,1001,1.000 ,11.20 ,13.99 ,1.79 
0002021040820400000000020,101823,1099,20210408,13,000000002061332015,2040,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040820400000000043,131040,1099,20210408,13,000000002064365004,2040,1005,1.000 ,34.65 ,49.99 ,0.00 
0002021040820550000000004,105019,1099,20210408,13,000000002063182016,2055,1005,1.000 ,25.75 ,29.99 ,0.00 
0002021040820620000000010,113933,1099,20210408,13,000000002064324002,2062,1001,1.000 ,29.99 ,39.99 ,4.79 
0002021040820650000000043,143639,1099,20210408,13,000000002064616006,2065,1001,1.000 ,63.99 ,79.99 ,10.22 
0002021040820650000000047,144507,1099,20210408,13,000000002057652008,2065,1001,1.000 ,7.99 ,9.99 ,1.28 
0002021040820700000000044,123515,1099,20210408,13,000000002055892051,2070,1001,1.000 ,59.99 ,59.99 ,9.58 
0002021040820710000000089,134322,1099,20210408,13,000000002064686020,2071,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040820720000000010,103457,1099,20210408,13,000000002057708023,2072,1001,1.000 ,127.99 ,159.99 ,25.54 
0002021040820720000000067,151626,1099,20210408,13,000000002064584028,2072,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040821400000000026,124742,1099,20210408,13,000000002061121020,2140,1001,1.000-,19.99-,19.99-,3.19-
0002021040821740000000046,153809,2010,20210408,13,000000002063406023,2174,1001,1.000 ,11.99 ,15.99 ,2.00 
0002021040821740000000051,154947,2010,20210408,13,000000000000050090,2174,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040821790000000008,100112,2010,20210408,13,000000001277371072,2179,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040821840000000005,102722,1099,20210408,13,000000002037842002,2184,1001,1.000 ,5.26 ,7.99 ,1.60 
0002021040821860000000011,135021,1099,20210408,13,000000002064691015,2186,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040822280000000007,104016,1099,20210408,13,000000002100888006,2228,1001,1.000 ,20.79 ,25.99 ,3.32 
0002021040822310000000094,175615,2010,20210408,13,000000000000050080,2231,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040841630000000002,111034,1099,20210408,13,000000002102234007,4163,1005,1.000 ,39.99 ,49.99 ,0.00 
0002021040860480000000015,113545,1099,20210408,13,000000002061046027,6048,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040861240000000023,145930,2010,20210408,13,000000002064275015,6124,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040873570000000041,151800,2010,20210408,13,000000002064168012,7357,1001,1.000 ,28.79 ,35.99 ,4.80 
0002021040878000000000105,175114,1120,20210408,13,000000000000050080,7800,1001,1.000 ,0.15 ,0.15 ,0.00 
0002021040878190000000013,124059,1120,20210408,13,000000002051816003,7819,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040878200000000031,122829,1120,20210408,13,000000002060885019,7820,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040620400000000033,094657,1099,20210406,13,000000002060361004,2040,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040620400000000070,112409,1099,20210406,13,000000002058929013,2040,1005,1.000 ,29.99 ,29.99 ,0.00 
0002021040620400000000113,135038,1099,20210406,13,000000002058940002,2040,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040620440000000016,122133,1099,20210406,13,000000002060493022,2044,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040620620000000023,115752,1099,20210406,13,000000002043262011,2062,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040620700000000042,093947,1099,20210406,13,000000002059451006,2070,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040620710000000005,090047,1099,20210406,13,000000002063675003,2071,1005,1.000 ,20.79 ,25.99 ,0.00 
0002021040620710000000046,105815,1099,20210406,13,000000001277371033,2071,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620950000000013,123511,1099,20210406,13,000000002064067004,2095,1005,1.000 ,71.99 ,89.99 ,0.00 
0002021040621150000000019,114716,1099,20210406,13,000000002061418042,2115,1005,1.000 ,43.15 ,59.99 ,0.00 
0002021040621250000000019,121827,1099,20210406,13,000000002024804010,2125,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040621250000000025,122011,1099,20210406,13,000000002063779224,2125,1005,1.000 ,39.60 ,49.99 ,0.00 
0002021040621490000000079,162704,2010,20210406,13,000000002061329027,2149,1001,1.000 ,32.00 ,39.99 ,5.33 
0002021040621520000000016,124851,2010,20210406,13,000000002057487010,2152,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040621860000000034,120337,1099,20210406,13,000000002065889002,2186,1005,1.000 ,50.32 ,69.99 ,0.00 
0002021040622000000000025,103811,2010,20210406,13,000000002063264011,2200,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040640190000000024,115809,1099,20210406,13,000000002063182032,4019,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040640210000000092,164025,1099,20210406,13,000000001142388014,4021,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040641280000000008,093209,1099,20210406,13,000000002061403004,4128,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040641290000000023,113931,1099,20210406,13,000000002058877018,4129,1005,1.000 ,55.99 ,69.99 ,0.00 
0002021040641290000000024,121305,1099,20210406,13,000000001256374016,4129,1005,1.000 ,65.95 ,89.99 ,0.00 
0002021040644140000000026,143543,1099,20210406,13,000000000000050080,4414,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040660470000000029,130011,1099,20210406,13,000000002061332015,6047,1005,1.000 ,39.99 ,49.99 ,0.00 
0002021040660480000000001,073031,1099,20210406,13,000000002100090006,6048,1005,1.000 ,31.99 ,39.99 ,0.00 
0002021040660970000000109,153128,1099,20210406,13,000000002057161003,6097,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040661250000000028,112233,2010,20210406,13,000000002057618020,6125,1001,1.000 ,12.79 ,15.99 ,2.13 
0002021040673370000000122,173014,1099,20210406,13,000000002059212003,7337,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040676850000000043,153127,2010,20210406,13,000000001277411011,7685,1001,1.000 ,36.79 ,45.99 ,6.13 
0002021040678170000000091,165239,1120,20210406,13,000000002005635005,7817,1001,1.000 ,19.02 ,49.99 ,3.04 
0002021040678190000000036,140658,1120,20210406,13,000000002005652016,7819,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040678220000000004,124504,1120,20210406,13,000000002005652025,7822,1001,1.000 ,30.00 ,39.99 ,4.79 
0002021040678260000000007,115711,1120,20210406,13,000000002061369054,7826,1001,1.000 ,48.00 ,59.99 ,7.66 
0002021040720390000000063,120756,1099,20210407,13,000000000000050080,2039,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040720480000000008,095148,1099,20210407,13,000000002057939016,2048,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040720480000000036,133822,1099,20210407,13,000000002057160004,2048,1005,1.000 ,59.99 ,79.99 ,0.00 
0002021040720490000000024,101815,1099,20210407,13,000000002061186025,2049,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040720620000000020,111405,1099,20210407,13,000000002100439002,2062,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040720620000000064,160430,1099,20210407,13,000000002064105005,2062,1001,1.000 ,19.49 ,25.99 ,3.11 
0002021040720720000000080,155931,1099,20210407,13,000000002061418030,2072,1001,1.000 ,47.99 ,59.99 ,9.58 
0002021040720910000000037,103831,1099,20210407,13,000000002059112009,2091,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040720910000000153,152548,1099,20210407,13,000000002060843005,2091,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040721110000000011,102009,1099,20210407,13,000000002040937020,2111,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040721110000000018,111236,1099,20210407,13,000000000000050080,2111,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040721190000000038,113748,1099,20210407,13,000000006003950002,2119,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040722280000000005,121156,1099,20210407,13,000000002061034002,2228,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040741280000000021,113514,1099,20210407,13,000000002060882027,4128,1001,1.000 ,39.99 ,39.99 ,6.38 
0002021040743770000000006,103049,1099,20210407,13,000000002040421031,4377,1005,1.000 ,39.48 ,49.99 ,0.00 
0002021040743770000000044,171022,1099,20210407,13,000000002063779214,4377,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040760470000000009,131918,1099,20210407,13,000000002102234018,6047,1005,1.000 ,35.49 ,49.99 ,0.00 
0002021040760480000000026,131112,1099,20210407,13,000000002102534020,6048,1001,1.000 ,32.00 ,39.99 ,5.11 
0002021040761250000000109,182540,2010,20210407,13,000000002063808047,6125,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040776850000000046,140822,2010,20210407,13,000000002057156013,7685,1001,1.000 ,63.99 ,79.99 ,10.67 
0002021040777950000000002,115140,1120,20210407,13,000000002060852003,7795,1001,1.000 ,12.80 ,15.99 ,2.04 
0002021040778200000000047,134355,1120,20210407,13,000000002040666034,7820,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040820240000000075,143423,1099,20210408,13,000000002057625054,2024,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040820350000000037,144752,1099,20210408,13,000000002061257021,2035,1001,1.000 ,30.00 ,39.99 ,4.79 
0002021040820390000000085,144930,1099,20210408,13,000000002063943011,2039,1001,1.000 ,40.00 ,49.99 ,6.39 
0002021040820490000000078,120812,1099,20210408,13,000000002057688023,2049,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040820490000000151,164922,1099,20210408,13,000000002061432004,2049,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040820700000000089,144402,1099,20210408,13,000000002061451016,2070,1001,1.000 ,19.49 ,25.99 ,3.11 
0002021040820700000000100,151407,1099,20210408,13,000000002100888004,2070,1001,1.000 ,25.99 ,25.99 ,4.15 
0002021040820700000000168,183730,1099,20210408,13,000000002060912011,2070,1001,1.000 ,37.49 ,49.99 ,7.98 
0002021040820820000000008,103045,1099,20210408,13,000000002059041006,2082,1005,1.000 ,34.99 ,34.99 ,0.00 
0002021040820910000000026,152817,1099,20210408,13,000000006003924003,2091,1001,1.000 ,12.95 ,12.95 ,2.07 
0002021040821400000000032,130042,1099,20210408,13,000000002060885022,2140,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040821530000000016,100942,2010,20210408,13,000000002063406022,2153,1001,1.000 ,12.79 ,15.99 ,2.13 
0002021040821530000000026,105811,2010,20210408,13,000000001277426003,2153,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040822000000000111,172159,2010,20210408,13,000000002061556003,2200,1001,1.000 ,28.80 ,35.99 ,4.80 
0002021040822320000000003,093853,2010,20210408,13,000000002061904008,2232,1001,1.000 ,71.99 ,89.99 ,12.00 
0002021040840210000000062,165841,1099,20210408,13,000000001277523037,4021,1001,1.000 ,48.00 ,59.99 ,7.66 
0002021040843770000000046,140716,1099,20210408,13,000000002058327006,4377,1001,1.000 ,28.22 ,49.99 ,4.51 
0002021040844050000000070,142244,2010,20210408,13,000000002058941025,4405,1001,1.000-,39.99-,49.99-,6.67-
0002021040844050000000088,152110,2010,20210408,13,000000002063996034,4405,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040860970000000009,103029,1099,20210408,13,000000002058731016,6097,1005,1.000 ,11.12 ,15.99 ,0.00 
0002021040861240000000006,105815,2010,20210408,13,000000002059538012,6124,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040861250000000003,095326,2010,20210408,13,000000002064967029,6125,1001,1.000 ,12.99 ,12.99 ,2.17 
0002021040861270000000015,154348,2010,20210408,13,000000001282255001,6127,1001,1.000 ,68.34 ,119.90 ,11.39 
0002021040872720000000012,100802,2010,20210408,13,000000002061055019,7272,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040876780000000010,164821,1099,20210408,13,000000000000020261,7678,1001,1.000 ,0.99 ,0.99 ,0.16 
0002021040620240000000023,114627,1099,20210406,13,000000002062541002,2024,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040620240000000063,120900,1099,20210406,13,000000002059301003,2024,1005,1.000 ,35.99 ,35.99 ,0.00 
0002021040620240000000064,125500,1099,20210406,13,000000001245635011,2024,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620240000000162,181909,1099,20210406,13,000000002060895005,2024,1001,1.000 ,17.99 ,17.99 ,2.87 
0002021040620330000000051,123833,1099,20210406,13,000000002058894005,2033,1005,1.000 ,39.99 ,39.99 ,0.00 
0002021040620330000000057,123500,1099,20210406,13,000000002056517022,2033,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040620390000000170,184446,1099,20210406,13,000000002057636026,2039,1001,1.000 ,15.99 ,19.99 ,3.19 
0002021040620480000000096,151130,1099,20210406,13,000000001277522015,2048,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040620520000000034,122215,1099,20210406,13,000000001178993003,2052,1005,1.000 ,24.99 ,24.99 ,0.00 
0002021040620620000000041,134814,1099,20210406,13,000000002100261004,2062,1001,1.000 ,97.49 ,129.99 ,15.57 
0002021040620650000000013,094041,1099,20210406,13,000000002063182030,2065,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040620700000000067,112741,1099,20210406,13,000000002064967032,2070,1001,1.000 ,10.39 ,12.99 ,2.07 
0002021040620710000000114,135224,1099,20210406,13,000000002060885044,2071,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620710000000166,162130,1099,20210406,13,000000002058204008,2071,1001,1.000 ,24.00 ,29.99 ,3.83 
0002021040620710000000204,172305,1099,20210406,13,000000000000050080,2071,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040621070000000013,123931,1099,20210406,13,000000002063182002,2107,1005,1.000 ,22.12 ,29.99 ,0.00 
0002021040621110000000011,111254,1099,20210406,13,000000002058277010,2111,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040621400000000013,103315,1099,20210406,13,000000002040412021,2140,1005,1.000 ,18.70 ,29.99 ,0.00 
0002021040621400000000108,160223,1099,20210406,13,000000002058977017,2140,1001,1.000-,11.24-,14.99-,1.79-
0002021040621870000000023,145038,1099,20210406,13,000000002040421006,2187,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040622000000000069,141016,2010,20210406,13,000000002055892183,2200,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040622300000000026,132203,2010,20210406,13,000000002059114040,2230,1001,1.000 ,31.99 ,39.99 ,5.33 
0002021040622300000000049,164517,2010,20210406,13,000000002037568009,2230,1001,1.000 ,9.99 ,9.99 ,1.67 
0002021040641280000000007,093207,1099,20210406,13,000000002063675006,4128,1005,1.000 ,19.49 ,25.99 ,0.00 
0002021040641580000000029,140859,2010,20210406,13,000000002024581131,4158,1001,1.000 ,19.99 ,19.99 ,3.33 
0002021040643900000000026,133953,1099,20210406,13,000000002064590004,4390,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040643970000000027,110847,1099,20210406,13,000000002064629003,4397,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040660970000000108,145017,1099,20210406,13,000000002061906009,6097,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040661260000000029,154013,2010,20210406,13,000000002059734003,6126,1001,1.000 ,39.99 ,39.99 ,6.67 
0002021040672720000000025,153550,2010,20210406,13,000000002064342003,7272,1001,1.000 ,20.80 ,25.99 ,3.47 
0002021040672730000000023,105515,1099,20210406,13,000000002064936012,7273,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040673370000000008,093920,1099,20210406,13,000000002061332020,7337,1005,1.000 ,36.86 ,49.99 ,0.00 
0002021040673570000000073,172754,2010,20210406,13,000000002064261011,7357,1001,1.000 ,49.99 ,49.99 ,8.33 
0002021040677860000000009,115349,1120,20210406,13,000000002060852004,7786,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040678170000000033,114035,1120,20210406,13,000000001076584005,7817,1001,1.000 ,7.96 ,9.95 ,1.27 
0002021040678180000000034,173653,1120,20210406,13,000000002058749001,7818,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040678200000000017,114553,1120,20210406,13,000000002101684020,7820,1001,1.000 ,39.99 ,49.99 ,6.38 
0002021040678210000000018,132147,1120,20210406,13,000000002057237078,7821,1001,1.000 ,39.89 ,69.99 ,6.37 
0002021040720350000000032,135028,1099,20210407,13,000000002041359001,2035,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040720390000000172,164514,1099,20210407,13,000000002057661014,2039,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040720480000000005,095127,1099,20210407,13,000000002064182009,2048,1005,1.000 ,19.49 ,25.99 ,0.00 
0002021040720490000000089,140214,1099,20210407,13,000000002100090007,2049,1005,1.000 ,29.99 ,39.99 ,0.00 
0002021040720640000000012,131109,1099,20210407,13,000000002059040009,2064,1005,1.000 ,28.79 ,35.99 ,0.00 
0002021040720910000000099,123044,1099,20210407,13,000000002057959065,2091,1005,1.000 ,21.74 ,29.99 ,0.00 
0002021040720910000000153,152548,1099,20210407,13,000000002061588002,2091,1001,1.000 ,20.79 ,25.99 ,3.32 
0002021040721400000000086,161835,1099,20210407,13,000000002040412016,2140,1005,1.000 ,23.99 ,29.99 ,0.00 
0002021040721790000000011,102607,2010,20210407,13,000000000000050080,2179,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040722300000000017,112113,2010,20210407,13,000000002060762002,2230,1001,1.000 ,20.80 ,25.99 ,3.47 
0002021040734520000000005,105912,1099,20210407,13,000000001277341048,3452,1005,1.000 ,44.99 ,59.99 ,0.00 
0002021040741280000000028,122323,1099,20210407,13,000000002057652027,4128,1001,1.000 ,7.99 ,15.99 ,1.60 
0002021040744050000000008,102303,2010,20210407,13,000000002060881008,4405,1001,1.000 ,71.99 ,89.99 ,12.00 
0002021040763390000000032,135817,1099,20210407,13,000000002064067004,6339,1005,1.000 ,67.78 ,89.99 ,0.00 
0002021040763390000000064,182527,1099,20210407,13,000000002057718009,6339,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040773370000000009,083031,1099,20210407,13,000000002059452014,7337,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040778220000000026,123430,1120,20210407,13,000000002064168024,7822,1001,1.000 ,28.79 ,35.99 ,4.60 
0002021040820700000000168,183730,1099,20210408,13,000000002100038014,2070,1001,1.000 ,59.99 ,79.99 ,9.58 
0002021040820710000000039,115915,1099,20210408,13,000000002057688020,2071,1001,1.000-,24.00-,29.99-,3.83-
